PP 826/2 WH OPRAWA HALOGENOWA PAR16 MR16;https://www.pp-design.pl/image,offer,651,825,1000,750,0.jpg;96.00 PLN;Oprawa wpuszczana na żarówki typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor biały. Regulowana.Dostępna wersja pojedyncza oraz podwójna.W sprzedaży dostępne także dedykowane do oprawy żarówki LED. Atuty:DesignMożliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cena;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:175x93mm|OTWÓR MONTAŻOWY:160x80mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 (opcjonalnie - za dopłatą), GU5,3 (gniazdo w komplecie)|ŻARÓWKA:Halogen 230V lub 12V 2x50W, LED 230V lub 12V (brak w komplecie)
PP 825 BK OPRAWA HALOGENOWA PAR16 MR16;https://www.pp-design.pl/image,offer,681,1061,1000,750,0.png;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor czarny. Regulowana. W sprzedaży dostępne także dedykowane do oprawy żarówki LED. Atuty:-Design-Możliwość zastosowania źródła światła LED-Jakość wykonania-Atrakcyjna cena;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:śr.93mm|OTWÓR MONTAŻOWY:śr.80mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 (opcjonalnie - za dopłatą), GU5,3 (gniazdo w komplecie)|ŻARÓWKA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)
PP 826/1 BK OPRAWA HALOGENOWA PAR16 MR16;https://www.pp-design.pl/image,offer,679,1059,1000,750,0.png;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor czarny. Regulowana.Dostępne wersje: pojedyncza oraz podwójna,kolor biały oraz czarny. Atuty:DesignMożliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:93x93mm|OTWÓR MONTAŻOWY:śr.80mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 (opcjonalnie - za dopłatą), GU5,3 (gniazdo w komplecie)|ŻARÓWKA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)
PP 826/2 BK OPRAWA HALOGENOWA PAR16 MR16;https://www.pp-design.pl/image,offer,680,1060,1000,750,0.png;96.00 PLN;Oprawa wpuszczana na żarówki typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor biały. Regulowana.Dostępna wersja pojedyncza oraz podwójna. Atuty:DesignMożliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cenaW sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:175x93mm|OTWÓR MONTAŻOWY:160x80mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 (opcjonalnie - za dopłatą), GU5,3 (gniazdo w komplecie)|ŻARÓWKA:Halogen 230V lub 12V 2x50W, LED 230V lub 12V (brak w komplecie)
PP 710/1 WH OPRAWA HALOGENOWA PAR16 MR16;https://www.pp-design.pl/image,offer,675,1023,1000,750,0.jpg;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor biały. Regulowana.Dostępna w wersji pojedynczej, podwójnej oraz okrągłej. Atuty:Możliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:92x92mm|OTWÓR MONTAŻOWY:śr.80mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (opcjonalnie), GU5,3 12V (gniazdo w komplecie)|ŹRÓDŁO ŚWIATŁA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 710/2 WH OPRAWA HALOGENOWA PAR16 MR16;https://www.pp-design.pl/image,offer,676,1026,1000,750,0.jpg;96.00 PLN;Oprawa wpuszczana na żarówki typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor biały. Regulowana.Dostępna w wersji pojedynczej, podwójnej oraz okrągłej.Atuty:Możliwość zastosowania energooszczędnych źródeł światła LEDJakość wykonaniaAtrakcyjna cenaW sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:175x92mm|OTWÓR MONTAŻOWY:śr.160x80mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (opcjonalnie), GU5,3 12V (gniazdo w komplecie)|ŹRÓDŁO ŚWIATŁA:Halogen 230V lub 12V 2x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 106 BK OPRAWA HALOGENOWA;https://www.pp-design.pl/image,offer,649,823,1000,750,0.jpg;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 i MR16. Wykonana z aluminium lakierowanego na kolor czarny.Dostępne kolory: biały oraz czarny.W sprzedaży dostępne także dedykowane do oprawy żarówki LED. Atuty:DesignMożliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cena;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:82x82mm|OTWÓR MONTAŻOWY:70x70mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (opcjonalnie - za dopłatą), GU5,3 12V (gniazdo w komplecie)|ŹRÓDŁO ŚWIATŁA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 106 WH OPRAWA HALOGENOWA;https://www.pp-design.pl/image,offer,648,822,1000,750,0.jpg;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 i MR16. Wykonana z aluminium lakierowanego na kolor biały.Dostępne kolory: biały oraz czarny.W sprzedaży dostępne także dedykowane do oprawy żarówki LED. Atuty:DesignMożliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cena;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:82x82mm|OTWÓR MONTAŻOWY:70x70mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (opcjonalnie - za dopłatą), GU5,3 12V (gniazdo w komplecie)|ŹRÓDŁO ŚWIATŁA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 103 BK OPRAWA HALOGENOWA;https://www.pp-design.pl/image,offer,647,821,1000,750,0.jpg;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 i MR16. Wykonana z aluminium lakierowanego na kolor czarny.Dostępne kolory: biały oraz czarny. Atuty:DesignMożliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.82mm|OTWÓR MONTAŻOWY:śr.70mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (opcjonalnie - za dopłatą), GU5,3 12V (gniazdo w komplecie)|ŹRÓDŁO ŚWIATŁA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 103 WH OPRAWA HALOGENOWA;https://www.pp-design.pl/image,offer,646,820,1000,750,0.jpg;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 i MR16. Wykonana z aluminium lakierowanego na kolor biały.Dostępne kolory: biały oraz czarny. Atuty:DesignMożliwość zastosowania źródła światła LEDJakość wykonaniaAtrakcyjna cena W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.82mm|OTWÓR MONTAŻOWY:śr.70mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (opcjonalnie - za dopłatą), GU5,3 12V (gniazdo w komplecie)|ŹRÓDŁO ŚWIATŁA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 101 WH OPRAWA HALOGENOWA PAR16 MR16 LED;https://www.pp-design.pl/image,offer,57,2199,1000,750,0.jpg;48.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor biały.W sprzedaży dostępne także dedykowane do oprawy żarówki. Atuty:Możliwość zastosowania energooszczędnego źródła światła LEDMożliwość regulacjiJakość wykonania;Oprawy halogenowe;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.85|OTWÓR MONTAŻOWY:śr.70mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (opcjonalnie), GU5,3 12V (gniazdo w komplecie)|ŹRÓDŁO ŚWIATŁA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP 702 BK OPRAWA HALOGENOWA PAR16 MR16;https://www.pp-design.pl/image,offer,786,1853,1000,750,0.jpg;35.00 PLN;Oprawa wpuszczana na żarówkę typu PAR16 oraz MR16. Wykonana z aluminium lakierowanego na kolor czarny.W sprzedaży dostępne także dedykowane do oprawy żarówki LED. Atuty:Możliwość zastosowania energooszczędnego źródła światła LEDJakość wykonaniaAtrakcyjna cena;Oprawy halogenowe;MATERIAŁ:Aluminium, szkło|KOLOR:Czarn, przezroczysty|WYMIARY:83x83mm|OTWÓR MONTAŻOWY:śr.65mm|GŁĘBOKOŚĆ MONTAŻOWA:H55mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz,|TRZONEK:GU10 230V (opcjonalnie), GU5,3 12V (gniazdo w komplecie)|ŻARÓWKA:Halogen 230V lub 12V 1x50W, LED 230V lub 12V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
